"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
21850,"60 Months",10,"NOne",60000,"Renewable Energy","AZ",14.83,"None",37075.21944,745,1,0,4,"None",4181,83.6,24,336,"None","1"
15000,"36 Months",2,"MORTGAGE",50000,"Renewable Energy","CA",7.92,"None",35768.23403,700,1,0,6,"None",5918,98.6,17,330,"None","1"
15000,"60 Months",2,"MORTGAGE",130000,"Home Improvement","CA",4.03,"None",34023.35486,675,3,40,10,"None",4014,37.5,21,99,"None","1"
5000,"36 Months",3,"NOne",19200,"Debt Consolidation","CA",4.44,"None",39069.34931,710,0,0,4,"None",2402,46.2,4,558,"None","1"
11100,"36 Months",5,"MORTGAGE",31000,"Debt Consolidation","",25.47,"None",34661.36597,725,3,0,10,"None",11263,29.4,18,247,"None","1"
6000,"36 Months",5,"MORTGAGE",68666,"Debt Consolidation","AL",19.64,"None",36625.04236,710,0,60,8,"None",43424,83.5,25,333,"None","1"
12000,"60 Months",10,"MORTGAGE",72000,"Home Improvement","AL",23.62,"Eight",35161.13056,660,1,4,21,"None",9582,43.4,32,65,"None","1"
8000,"36 Months",5,"NOne",31000,"Medical","CA",3.37,"None",37219.33542,680,3,47,7,"None",3042,39.5,12,0,"None","1"
2100,"36 Months",2,"MORTGAGE",24000,"Debt Consolidation","AZ",4.06,"None",38316.22917,670,3,0,6,"None",2290,36.9,6,0,"None","1"
5000,"36 Months",4,"NOne",46500,"Home Improvement","AL",18.32,"Eight",34016.24861,690,0,19,6,"Four",6915,92.2,29,167,"One","1"
9000,"36 Months",3,"NOne",60000,"Debt Consolidation","AZ",4.64,"Eight",37207.20833,660,0,3,10,"None",8355,34.4,12,204,"None","1"
12000,"36 Months",2,"NOne",45000,"Debt Consolidation","",23.2,"None",36288.44722,770,0,0,4,"None",3663,28.2,17,905,"None","1"
25000,"36 Months",10,"MORTGAGE",62400,"Debt Consolidation","AZ",8.19,"None",34353.23264,710,2,0,5,"None",9767,97.7,33,1000,"None","1"
16000,"60 Months",6,"NOne",62400,"0","AL",17.69,"Eight",38425.04653,665,0,22,7,"None",11432,83.4,30,138,"None","1"
11450,"36 Months",1,"NOne",48000,"0","AZ",22.43,"None",39053.28333,670,0,0,7,"None",36554,88.1,12,0,"None","1"
15600,"60 Months",7,"NOne",74500,"Debt Consolidation","",24.85,"Eight",31950.04722,685,3,19,15,"Four",11733,76.2,45,359,"One","1"
14000,"60 Months",10,"MORTGAGE",80000,"Debt Consolidation","AZ",19.32,"None",35087.34236,685,3,80,13,"Four",28863,92.2,28,224,"One","1"
13000,"36 Months",4,"NOne",45000,"Renewable Energy","CA",2.14,"None",37052.08681,730,0,26,6,"None",3182,25.9,13,120,"None","1"
16750,"36 Months",8,"MORTGAGE",60996,"Debt Consolidation","AZ",13.36,"None",35589.22153,745,3,0,12,"None",33498,60.3,41,322,"None","1"
25000,"36 Months",0.5,"NOne",87000,"Renewable Energy","CA",5.79,"None",34690.12292,675,2,47,7,"None",4209,75.2,12,1000,"None","1"
7500,"36 Months",7,"NOne",51063,"Debt Consolidation","CA",15.06,"Eight",30631.19514,660,1,20,11,"None",19469,84.8,31,34,"None","1"
12850,"60 Months",3,"NOne",60000,"Medical","CA",1.36,"None",36821.15278,675,1,42,3,"None",686,15.2,17,0,"None","1"
8100,"36 Months",2,"MORTGAGE",38000,"0","AL",8.62,"None",38283.07361,740,3,0,5,"None",1550,38.7,9,98,"None","1"
10750,"36 Months",0,"MORTGAGE",21996.12,"Home Improvement","AL",5.18,"None",31786.12083,725,1,70,7,"None",1062,9.7,23,129,"None","1"
12325,"36 Months",6,"MORTGAGE",41600,"0","AZ",24.52,"None",37568.07639,695,1,0,12,"None",21024,75,33,0,"None","1"
1400,"60 Months",10,"MORTGAGE",51000,"Debt Consolidation","AL",23.32,"Eight",35911.28611,665,2,2,11,"None",3084,99.5,66,0,"None","1"
24000,"60 Months",10,"NOne",60000,"Renewable Energy","AZ",8.96,"None",34413.2875,705,1,52,4,"None",323,7,17,129,"None","1"
1800,"36 Months",10,"NOne",29040,"0","AL",3.08,"None",35286.26944,690,1,24,4,"None",273,5.1,24,0,"None","1"
5000,"36 Months",2,"NOne",40800,"Medical","AZ",0.74,"None",39270.49236,690,0,0,2,"None",494,13.4,5,1000,"None","1"
20000,"36 Months",0.5,"NOne",43000,"0","AL",18.2,"None",35151.40347,700,0,0,10,"None",12711,84.2,18,173,"None","1"
5500,"36 Months",10,"NOne",56000,"Medical","AL",16.8,"None",33694.15625,690,0,0,6,"None",36105,93.8,14,303,"None","1"
20000,"36 Months",1,"NOne",65004,"Debt Consolidation","AZ",6.15,"None",36575.12222,710,0,0,3,"None",5748,59.9,6,0,"None","1"
20000,"36 Months",7,"NOne",60000,"Debt Consolidation","",10.02,"None",38043.21528,665,0,0,9,"None",19473,66.9,18,0,"None","1"
4950,"60 Months",5,"MORTGAGE",35000,"Renewable Energy","",19.41,"None",37952.28333,670,1,0,7,"None",16857,74.9,12,0,"None","1"
8000,"36 Months",0.5,"NOne",13000,"Debt Consolidation","CA",0,"None",38570.06875,715,3,0,5,"None",0,0,5,108,"None","1"
10000,"36 Months",5,"NOne",40000,"Renewable Energy","CA",17.07,"None",36145.40694,705,1,30,10,"None",6845,29.9,17,1000,"None","1"
25000,"60 Months",5,"NOne",60000,"Debt Consolidation","AZ",14.14,"None",33643.17153,755,0,46,9,"None",13482,34.8,26,337,"None","1"
7200,"36 Months",6,"NOne",50000,"Renewable Energy","",4.99,"None",38107.35417,730,1,0,3,"None",4842,63.7,6,54,"None","1"
3000,"36 Months",0,"MORTGAGE",48000,"Home Improvement","AL",0.9,"None",30000,815,0,0,5,"None",481,1.4,13,0,"None","1"
6000,"60 Months",6,"NOne",24000,"0","AL",8.05,"None",39175.49653,670,2,0,5,"None",3243,28,6,874,"None","1"
14900,"36 Months",3,"NOne",71000,"Home Improvement","AZ",22.62,"None",37150.48542,735,0,69,14,"None",6337,27.6,21,0,"None","1"
20000,"36 Months",10,"MORTGAGE",82000,"Debt Consolidation","CA",2.87,"Eight",35769.29167,675,0,9,3,"None",9603,51.9,7,61,"None","1"
6900,"36 Months",2,"NOne",58000,"0","AZ",10.55,"None",36830.37431,665,2,60,3,"None",242,80.7,16,86,"None","1"
7675,"36 Months",7,"MORTGAGE",42994,"0","CA",24.51,"None",35433.27083,685,3,0,5,"None",21043,81.6,24,87,"None","1"
5000,"36 Months",1,"MORTGAGE",37000,"Debt Consolidation","AL",24.26,"Eight",36427.21458,660,0,14,12,"None",15314,60.8,33,0,"None","1"
10000,"36 Months",2,"NOne",50000,"Debt Consolidation","",18.26,"Eight",34251.28125,680,0,23,11,"None",6708,69.9,26,192,"None","1"
17500,"60 Months",0.5,"NOne",60000,"Renewable Energy","CA",23.92,"None",33483.45764,720,0,0,10,"None",8023,43.1,20,1000,"None","1"
5000,"60 Months",4,"NOne",27000,"Medical","",12.49,"None",37111.40764,665,0,43,3,"None",9252,80.5,9,0,"None","1"
7500,"36 Months",0.5,"MORTGAGE",38000,"Home Improvement","",8.53,"None",35373.49861,680,3,0,13,"Four",6288,22.3,16,220,"None","1"
20675,"60 Months",7,"NOne",50132,"Medical","CA",23.31,"None",36624.39028,720,1,0,6,"None",9487,74.1,17,68,"None","1"
5000,"36 Months",4,"NOne",42100,"Debt Consolidation","",21.04,"None",36611.26181,675,3,71,9,"None",13073,55.9,16,65,"None","1"
20000,"36 Months",3,"NOne",85000,"Debt Consolidation","AZ",24.56,"None",35242.04375,715,1,0,14,"None",21621,60.1,40,473,"None","1"
12000,"60 Months",10,"MORTGAGE",63500,"Debt Consolidation","CA",17.65,"None",31239.12778,710,0,66,12,"None",13153,31.5,25,0,"None","1"
1500,"36 Months",6,"NOne",17496,"Medical","",20.37,"None",37469.33403,710,0,0,10,"None",5013,68.7,11,228,"None","1"
25000,"36 Months",5,"NOne",151016.08,"0","AL",23.85,"None",33547.14583,675,3,0,17,"None",40741,50.3,42,933,"None","1"
3500,"36 Months",5,"NOne",30000,"Debt Consolidation","CA",15.21,"None",38895.16806,700,0,0,9,"None",6993,52.2,14,0,"None","1"
9000,"36 Months",10,"MORTGAGE",90300,"Home Improvement","CA",13.77,"None",32682.48472,705,0,74,6,"None",6211,47.4,23,556,"None","1"
15250,"36 Months",4,"MORTGAGE",31500,"Debt Consolidation","",2.48,"None",39365.51111,750,1,0,5,"None",2098,27.6,8,727,"None","1"
1000,"36 Months",0,"NOne",13728,"0","",23.34,"None",37086.31875,685,0,0,13,"Four",7195,61.5,18,177,"None","1"
10375,"36 Months",0,"MORTGAGE",30000,"Debt Consolidation","CA",25.96,"None",36179.25486,705,0,0,5,"None",18816,68.4,14,0,"None","1"
5000,"36 Months",4,"NOne",18600,"Debt Consolidation","CA",13.68,"None",38874.12222,660,0,0,6,"None",4576,80.3,8,0,"None","1"
29700,"60 Months",0.5,"NOne",80000,"Debt Consolidation","AL",24.42,"None",34231.13958,725,1,0,11,"None",39621,57.7,24,0,"None","1"
1200,"36 Months",5,"MORTGAGE",25200,"Home Improvement","AZ",19.48,"None",36438.07708,660,3,0,4,"None",7939,72.8,9,153,"None","1"
2750,"36 Months",1,"MORTGAGE",33248,"Debt Consolidation","CA",19.56,"None",37552.4625,730,0,0,10,"None",8759,48.1,20,130,"None","1"
18725,"60 Months",2,"MORTGAGE",68200,"Debt Consolidation","AZ",8.67,"None",36889.28472,665,2,0,11,"None",7380,34,20,1000,"None","1"
10400,"36 Months",5,"NOne",34000,"Debt Consolidation","CA",22.27,"None",36222.31667,680,0,28,8,"None",11447,88.1,12,339,"None","1"
12250,"60 Months",2,"MORTGAGE",40000,"0","CA",24.81,"None",35285.26875,685,2,65,11,"None",14467,67,32,166,"None","1"
10000,"36 Months",10,"NOne",55000,"Medical","CA",16.97,"None",33875.30764,680,0,44,5,"None",3052,41.8,22,615,"None","1"
19200,"60 Months",3,"MORTGAGE",46200,"Debt Consolidation","",17.25,"Eight",36909.53403,695,1,10,10,"None",6520,60.4,17,188,"None","1"
3200,"36 Months",10,"MORTGAGE",77000,"Home Improvement","AL",4.91,"Eight",37150.50139,710,0,8,8,"Four",262,7.1,10,117,"One","1"
7000,"36 Months",10,"MORTGAGE",69600,"Renewable Energy","CA",8.09,"None",35758.51667,680,0,0,8,"None",1200,16.9,24,256,"None","1"
35000,"60 Months",2,"MORTGAGE",81600,"Debt Consolidation","",15.29,"None",35903.48611,685,1,0,17,"None",26436,76,44,464,"None","1"
16000,"36 Months",10,"MORTGAGE",45000,"Debt Consolidation","AL",14.67,"None",36117.26875,680,0,40,11,"None",9092,23.2,17,772,"None","1"
12900,"36 Months",7,"NOne",55000,"Debt Consolidation","CA",18.98,"None",38848.05764,695,1,0,8,"None",12078,64.9,17,894,"None","1"
3200,"36 Months",3,"NOne",84000,"0","CA",24.06,"None",37803.45139,715,2,46,5,"None",422,28.1,20,157,"None","1"
11000,"36 Months",2,"NOne",30720,"Debt Consolidation","AZ",18.52,"None",38460.14444,665,1,0,6,"None",7054,78.4,8,0,"None","1"
12175,"60 Months",6,"MORTGAGE",27600,"Medical","AL",9.35,"None",30915.48333,740,1,40,6,"None",7108,46.5,27,44,"None","1"
10000,"36 Months",6,"MORTGAGE",110000,"0","AZ",19.4,"None",35431.18472,705,2,0,19,"None",38054,38.7,34,0,"None","1"
5300,"60 Months",10,"MORTGAGE",61000,"Debt Consolidation","",15.54,"None",34987.075,680,1,0,11,"Four",5281,41.9,23,0,"One","1"
35000,"36 Months",4,"NOne",84000,"Renewable Energy","AZ",9.63,"Eight",34540.05833,680,3,23,6,"None",507,3,42,0,"None","1"
10000,"36 Months",5,"NOne",30720,"Debt Consolidation","AZ",20.47,"None",34945.46042,780,3,0,5,"None",59,1.3,14,307,"None","1"
9300,"36 Months",3,"NOne",28000,"Medical","CA",24.9,"None",35490.04375,665,0,0,7,"None",15710,97.6,18,0,"None","1"
3600,"60 Months",10,"NOne",64668,"Medical","",17.68,"Eight",35719.33056,685,3,17,7,"None",8467,48,22,0,"None","1"
24300,"36 Months",10,"NOne",67000,"Debt Consolidation","CA",8.38,"None",30000,665,3,25,12,"None",12653,64.9,28,58,"None","1"
24000,"60 Months",6,"MORTGAGE",48000,"Debt Consolidation","AZ",6.5,"None",36023.28472,750,0,0,6,"None",7627,49.2,29,0,"None","1"
18500,"36 Months",0.5,"NOne",85000,"Home Improvement","",12.83,"None",35062.27778,745,1,0,12,"None",13618,24.5,30,0,"None","1"
24000,"60 Months",4,"NOne",67000,"Debt Consolidation","AL",7.86,"None",38192.16389,705,0,0,8,"None",18866,70.4,12,419,"None","1"
7000,"36 Months",4,"MORTGAGE",37417,"Debt Consolidation","",11.19,"None",36029.27083,680,2,0,13,"None",13421,75,38,379,"None","1"
2750,"36 Months",10,"NOne",76000,"Debt Consolidation","CA",21.93,"Eight",34894.19583,685,3,7,10,"None",10094,28.7,26,85,"None","1"
25000,"36 Months",8,"NOne",2e+05,"Medical","CA",17.51,"None",32123.19306,735,3,0,9,"None",32888,75.4,32,114,"None","1"
10000,"36 Months",1,"NOne",30000,"Debt Consolidation","",15.88,"None",36256.075,760,0,0,8,"None",4532,33.6,10,19,"None","1"
25000,"36 Months",4,"MORTGAGE",132000,"Debt Consolidation","AZ",18.51,"None",36029.35833,755,4,0,16,"None",50000,30.8,41,0,"None","1"
6475,"36 Months",4,"NOne",92000,"Debt Consolidation","AL",9.89,"None",32296.23542,755,0,0,4,"None",22603,46.2,15,0,"None","1"
25000,"36 Months",5,"MORTGAGE",49600,"Renewable Energy","CA",16.96,"None",32899.29931,735,2,0,8,"None",44408,79.2,18,576,"None","1"
10000,"36 Months",7,"NOne",30000,"0","CA",8.88,"None",37358.15278,725,0,0,12,"None",13689,46.2,18,0,"None","1"
10000,"60 Months",5,"NOne",62000,"Debt Consolidation","AZ",18.73,"Eight",36871.46319,665,0,19,3,"None",126,25.2,11,762,"None","1"
21000,"36 Months",10,"NOne",53580,"Medical","AZ",4.84,"None",32184.09375,800,1,0,4,"None",120,2.4,20,196,"None","1"
4500,"36 Months",10,"NOne",60000,"Debt Consolidation","AL",1.12,"None",32579.37708,685,0,29,6,"Four",1916,43.5,9,190,"One","1"
26375,"60 Months",2,"MORTGAGE",66000,"Debt Consolidation","",22.84,"None",36194.51111,695,0,0,12,"None",35849,76.9,27,424,"None","1"
5400,"60 Months",10,"MORTGAGE",99996,"0","AL",12.84,"None",30896.11042,710,0,0,7,"None",13742,96.5,15,0,"None","1"
17000,"36 Months",6,"NOne",46000,"Debt Consolidation","",17.01,"None",38260.29028,685,1,0,6,"None",15484,86,10,0,"None","1"
5800,"36 Months",2,"MORTGAGE",40000,"Medical","CA",14.58,"None",36984.09028,680,0,0,8,"None",4112,45.2,13,0,"None","1"
15000,"36 Months",6,"NOne",82000,"Medical","AZ",5.17,"None",37182.49306,665,2,0,8,"None",16598,61.9,9,93,"None","1"
18000,"60 Months",10,"MORTGAGE",92000,"Debt Consolidation","CA",13.96,"None",30000,760,0,0,18,"None",13150,29.1,48,240,"None","1"
25000,"36 Months",9,"MORTGAGE",148000,"0","AZ",18.54,"Eight",35217.41528,660,1,21,9,"None",46031,77.4,38,91,"None","1"
6000,"36 Months",3,"MORTGAGE",50000,"Home Improvement","AZ",15.7,"None",37015.40208,735,3,39,8,"None",55,0.6,34,198,"None","1"
5000,"36 Months",10,"MORTGAGE",78000,"0","CA",10.29,"None",34993.26597,690,0,0,11,"None",47122,78.8,24,0,"None","1"
9750,"36 Months",10,"MORTGAGE",45000,"Debt Consolidation","AL",21.39,"None",37439.23403,670,0,45,13,"None",16714,74.3,28,602,"None","1"
10000,"36 Months",1,"NOne",60000,"Renewable Energy","CA",11.26,"None",33341.17917,680,2,0,5,"Four",4395,57.8,16,325,"One","1"
11500,"36 Months",5,"NOne",35400,"Debt Consolidation","",11.05,"None",36677.20833,745,1,0,12,"None",14793,50.1,22,195,"None","1"
8400,"36 Months",4,"NOne",39500,"Debt Consolidation","AZ",1.49,"Eight",35895.52847,700,1,12,7,"None",5530,48.9,49,536,"None","1"
6800,"60 Months",0,"MORTGAGE",40000,"Debt Consolidation","CA",23.28,"None",36055.12431,710,1,0,10,"None",38654,54.1,30,451,"None","1"
9450,"36 Months",9,"NOne",60000,"Debt Consolidation","CA",4.38,"None",36836.30694,685,2,0,6,"None",4883,97.7,17,0,"None","1"
5600,"36 Months",3,"NOne",30000,"Debt Consolidation","AZ",10.56,"None",36655.32361,720,3,31,8,"None",716,5.4,11,153,"None","1"
20000,"36 Months",4,"MORTGAGE",88000,"Debt Consolidation","CA",15.38,"None",34699.43611,670,0,34,16,"None",15847,45.5,43,565,"None","1"
10800,"36 Months",9,"MORTGAGE",61000,"Debt Consolidation","",6.35,"None",36030.42431,710,1,0,11,"None",15608,59.3,33,100,"None","1"
16000,"60 Months",6,"NOne",60000,"Debt Consolidation","AL",21.02,"None",36740.24861,665,0,0,8,"Four",12910,74.6,12,730,"One","1"
18000,"60 Months",5,"NOne",52800,"Debt Consolidation","CA",11.45,"None",33974.47639,695,0,0,9,"None",14903,86.6,14,361,"None","1"
7500,"36 Months",1,"NOne",40000,"Debt Consolidation","AZ",23.85,"None",37213.26944,730,0,0,15,"None",12811,47.6,25,530,"None","1"
5500,"36 Months",2,"NOne",36500,"Debt Consolidation","AL",16.73,"None",38809.42292,735,2,0,6,"None",3272,26.8,12,0,"None","1"
14400,"60 Months",4,"MORTGAGE",70000,"0","AZ",23.21,"None",33168.17639,725,0,0,14,"None",18341,74.6,38,0,"None","1"
12000,"36 Months",2,"NOne",27000,"Debt Consolidation","",7.16,"Eight",37912.40625,660,1,9,8,"None",137,3.2,11,368,"None","1"
15000,"60 Months",5,"MORTGAGE",98000,"Debt Consolidation","CA",7.44,"None",37449.17361,710,0,0,10,"None",18407,59,11,253,"None","1"
14400,"60 Months",5,"MORTGAGE",56000,"Medical","CA",18.06,"None",35418.31181,760,0,0,7,"None",2464,15.7,23,975,"None","1"
13000,"36 Months",8,"NOne",31000,"0","",7.05,"None",34081.13472,660,1,0,6,"None",5644,81.8,17,0,"None","1"
3200,"60 Months",0,"MORTGAGE",30000,"Home Improvement","AL",12.44,"None",30247.19028,740,0,30,7,"None",2186,61.2,15,209,"None","1"
13000,"36 Months",1,"MORTGAGE",39689,"Debt Consolidation","AZ",24.04,"None",31224.45278,700,0,0,8,"None",20688,91.5,25,858,"None","1"
12000,"60 Months",3,"NOne",28000,"Debt Consolidation","AL",9.21,"None",35436.4125,760,1,0,14,"None",7441,26.5,60,290,"None","1"
7000,"36 Months",9,"MORTGAGE",87504,"Debt Consolidation","",16.76,"None",34044.14306,710,3,65,17,"None",26712,41.5,50,357,"None","1"
24000,"36 Months",10,"MORTGAGE",70000,"Medical","CA",0.57,"None",34470.22153,725,1,0,12,"None",782,3,24,229,"None","1"
12000,"60 Months",10,"MORTGAGE",82000,"Debt Consolidation","CA",2.37,"None",36011.09444,740,0,0,2,"None",6056,94.6,12,987,"None","1"
10000,"36 Months",4,"MORTGAGE",38400,"0","AZ",16.44,"None",39015.52778,690,0,0,8,"None",6167,66.3,8,73,"None","1"
27300,"60 Months",10,"NOne",52400,"Debt Consolidation","",16.03,"None",35721.36597,690,0,57,7,"Four",1280,67.4,31,572,"One","1"
22250,"60 Months",8,"MORTGAGE",51690.48,"Debt Consolidation","AZ",24.93,"None",37962.16944,695,0,31,9,"None",18288,77.5,35,0,"None","1"
2500,"36 Months",2,"NOne",40000,"Debt Consolidation","AZ",7.89,"None",31712.36667,670,2,29,7,"None",1243,17.8,7,311,"None","1"
6000,"60 Months",4,"NOne",31200,"Debt Consolidation","AZ",21.92,"Eight",36806.39236,725,1,21,7,"None",1595,34.7,21,0,"None","1"
24925,"36 Months",7,"MORTGAGE",1e+05,"0","AZ",14.34,"None",32589.20347,675,2,0,14,"None",7197,27.4,38,0,"None","1"
9325,"36 Months",10,"NOne",19200,"Debt Consolidation","AZ",16.42,"None",37013.42361,670,1,0,6,"None",7333,57.3,11,0,"None","1"
3250,"36 Months",0.5,"NOne",45000,"Medical","AL",6.13,"None",38095.27778,745,1,0,4,"None",4708,43.2,8,584,"None","1"
13500,"36 Months",9,"MORTGAGE",78000,"Debt Consolidation","CA",11.52,"None",35432.06875,715,1,0,10,"None",12266,41.2,19,146,"None","1"
30000,"60 Months",4,"NOne",80700,"Debt Consolidation","AL",11.35,"None",36205.43958,720,0,0,7,"None",12090,67.5,19,0,"None","1"
20000,"36 Months",2,"MORTGAGE",78000,"Home Improvement","CA",24.6,"None",38311.4625,675,1,26,8,"None",0,49.63,21,48,"None","1"
21625,"60 Months",0,"MORTGAGE",79455,"0","AL",18.43,"None",30403.42014,690,1,0,18,"None",38063,79.3,28,0,"None","1"
5000,"36 Months",0.5,"MORTGAGE",14400,"Medical","AZ",11,"None",38925.53542,695,0,0,3,"None",2367,56.4,4,315,"None","1"
14500,"36 Months",1,"NOne",36000,"Debt Consolidation","AL",18.23,"None",37403.32778,675,0,45,7,"None",3679,49.1,10,975,"None","1"
11200,"60 Months",3,"MORTGAGE",36240,"Debt Consolidation","AZ",9.47,"None",38067.41736,660,0,0,11,"None",10249,52.1,13,381,"None","1"
5000,"36 Months",2,"MORTGAGE",37440,"Renewable Energy","CA",8.81,"Eight",30000,675,1,5,8,"Four",0,0,17,478,"One","1"
15000,"36 Months",1,"NOne",24000,"Medical","CA",10.9,"None",38624.24931,720,1,0,9,"None",9156,34.3,11,1,"None","1"
22000,"60 Months",3,"MORTGAGE",45000,"Debt Consolidation","AL",7.97,"None",31524.21111,755,0,0,4,"None",13093,91.6,34,0,"None","1"
15000,"36 Months",5,"MORTGAGE",67200,"Debt Consolidation","CA",15.5,"None",37138.4625,705,0,0,12,"None",12569,46.2,17,104,"None","1"
7000,"36 Months",0.5,"NOne",51000,"0","CA",8.59,"Eight",38571.46458,670,0,21,11,"None",6907,92.1,18,1000,"None","1"
1600,"36 Months",3,"MORTGAGE",28500,"Home Improvement","AZ",14.44,"None",35387.16042,670,1,0,13,"None",4924,74.1,21,0,"None","1"
7500,"36 Months",8,"NOne",30000,"Debt Consolidation","CA",22.64,"None",30492.12083,705,0,28,11,"None",5742,45.6,30,0,"None","1"
8500,"36 Months",1,"MORTGAGE",22000,"Debt Consolidation","CA",13.75,"None",38164.14792,670,1,0,9,"None",11131,57.7,10,1000,"None","1"
20000,"60 Months",10,"MORTGAGE",84000,"0","AZ",20.2,"None",34914.15417,680,1,35,5,"None",17731,95.3,26,0,"None","1"
1200,"36 Months",8,"NOne",34000,"Home Improvement","CA",13.41,"None",36532.32778,695,1,0,6,"None",9040,94.2,30,0,"None","1"
7500,"36 Months",10,"NOne",36000,"Debt Consolidation","",7.6,"None",35997.53056,720,2,0,12,"None",7838,18.1,29,0,"None","1"
8450,"36 Months",4,"MORTGAGE",98400,"Renewable Energy","AL",8.18,"None",31881.36458,750,3,0,11,"None",21738,57.4,30,0,"None","1"
4200,"36 Months",4,"NOne",34000,"Medical","AZ",16.02,"None",36209.36736,660,0,43,3,"None",4227,93.9,15,0,"None","1"
9100,"60 Months",6,"MORTGAGE",80000,"Debt Consolidation","",19.95,"None",33668.2,670,2,0,13,"None",6892,44.8,18,333,"None","1"
5750,"60 Months",1,"NOne",28800,"Debt Consolidation","CA",23.17,"None",39444.29653,670,1,0,6,"None",7649,73.5,9,69,"None","1"
8000,"36 Months",3,"NOne",48000,"Debt Consolidation","CA",22.25,"Eight",36623.40694,660,3,19,14,"Four",8784,73.2,30,82,"One","1"
15250,"36 Months",6,"NOne",42000,"Debt Consolidation","AZ",19.11,"None",37161.07014,670,0,34,6,"None",9178,92.7,17,57,"None","1"
6000,"60 Months",4,"NOne",22800,"Medical","CA",11.47,"None",38466.17639,675,0,0,4,"None",4469,99.3,7,310,"None","1"
5000,"60 Months",10,"MORTGAGE",30996,"Medical","AL",19.86,"None",35660.30972,725,0,0,6,"None",17566,76.7,18,310,"None","1"
2000,"36 Months",4,"NOne",18000,"Medical","CA",16.73,"None",38182.22083,730,0,0,5,"None",2925,33.2,20,0,"None","1"
8000,"60 Months",0.5,"MORTGAGE",50000,"Medical","CA",7.61,"Eight",34191.31389,670,0,4,9,"Four",12501,49.6,27,0,"One","1"
8000,"36 Months",8,"NOne",45000,"Debt Consolidation","AL",20.35,"None",33849.05972,730,2,0,6,"None",6059,93.2,23,0,"None","1"
2000,"36 Months",0.5,"MORTGAGE",50000,"Renewable Energy","",17.28,"Eight",36203.50556,675,1,2,6,"None",11132,98.5,33,240,"None","1"
10000,"36 Months",7,"MORTGAGE",90000,"Renewable Energy","AL",10.32,"None",37054.45347,755,4,44,6,"None",0,0,24,0,"None","1"
10400,"60 Months",5,"NOne",42000,"Debt Consolidation","AZ",16.54,"None",36624.06181,705,0,0,7,"None",11678,96.5,16,1000,"None","1"
10000,"36 Months",5,"MORTGAGE",59000,"Debt Consolidation","AL",12.53,"None",32396.33194,680,0,69,6,"None",9792,67.1,15,0,"None","1"
9000,"36 Months",1,"MORTGAGE",110000,"0","AZ",18.41,"None",36330.29444,735,1,0,14,"None",2737,6.4,19,352,"None","1"
